step,n_cumulative,t_seconds,telomere,centriolar,mito,epigenetic,proteostasis,tissue_load
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,604800.0,0.00043832991101984945,0.00045331964407939766,0.005,0.00015331964407939766,0.00017748973305954825,0.0010567428131416838
2,2.0,1209600.0,0.0008917364818617386,0.0009120346723134839,0.01000033080937714,0.0003216392881587953,0.0003653594455852156,0.0021239329863963043
3,3.0,1814400.0,0.0013602282049537987,0.001376180605501369,0.015001017808110886,0.0005049599246663243,0.0005636274968878338,0.003201586812687158
4,4.0,2419200.0,0.001843813649360314,0.001845793000986654,0.020002086395532442,0.0007032826221700546,0.0007723123157910208,0.0042897206441759326
5,5.0,3024000.0,0.002342501460877846,0.00232090745286382,0.025003561990470404,0.0009166085254360496,0.0009914324007642974,0.0053883508923863
6,6.0,3628800.0,0.002856300362131825,0.002801559592184942,0.030005470031396607,0.0011449388554868583,0.0012210063200566543,0.006497494028327905
7,7.0,4233600.0,0.0033852191526736078,0.0032877850871667383,0.03500783597657215,0.0013882749096604458,0.0014610527118305752,0.007617166582620738
8,8.0,4838400.0,0.0039292667090780045,0.0037796196433979444,0.04001068530419364,0.00164661806166956,0.0017115902842965115,0.008747385145619922
9,9.0,5443200.0,0.004488451985041269,0.0042770990040470235,0.045014043512539605,0.0019199697616615386,0.0019726378158478157,0.009888166367540864
10,10.0,6048000.0,0.005062784011479568,0.004780258950070207,0.05001793612011711,0.002208331536278555,0.002244214155196128,0.01103952695858483
11,11.0,6652800.0,0.005652271896627908,0.005289135300419877,0.05502238866580858,0.002511704988718304,0.0025263382215072244,0.012201483689064893
12,12.0,7257600.0,0.006256924826139542,0.005803763912253273,0.060027426709018804,0.002830091798795127,0.0028190290045373182,0.01337405338953229
13,13.0,7862400.0,0.006876752063185845,0.006324180681141548,0.06503307582982214,0.003163493723001581,0.003122305564769826,0.014557252950903187
14,14.0,8467200.0,0.007511762948556662,0.006850421541279156,0.07003936162910991,0.0035119125945704452,0.003436187033552591,0.01575109932458581
15,15.0,9072000.0,0.008161966900761127,0.00738252246569358,0.07504630972873803,0.003875350323537173,0.003760692613235569,0.016955609522608005
16,16.0,9676800.0,0.008827373416128959,0.007920519466455408,0.08005394577167481,0.004253808896802784,0.004095841577308978,0.018170800617745203
17,17.0,10281600.0,0.009507992068912233,0.008464448594888742,0.08506229542214892,0.004647290378197206,0.004441653270541906,0.019396689743648752
18,18.0,10886400.0,0.010203832511387628,0.009014345941781955,0.09007138436579766,0.00505579690854305,0.004798147109121393,0.020633294094974688
19,19.0,11491200.0,0.010914904473959142,0.009570247637598797,0.09508123830981532,0.00547933070571984,0.005165342580791971,0.021880630927512884
20,20.0,12096000.0,0.011641217765261298,0.010132189852689846,0.10009188298310184,0.005917894064728683,0.005543259244995669,0.02313871755831664
21,21.0,12700800.0,0.012382782272262817,0.010700208797504301,0.10510334413641158,0.006371489357757386,0.005931916733012494,0.02440757136583258
22,22.0,13305600.0,0.013139607960370779,0.011274340722802131,0.11011564754250235,0.006840119034246019,0.006331334748101375,0.025687209790031126
23,23.0,13910400.0,0.013911704873535258,0.011854621919866574,0.1151288189962847,0.007323785620952923,0.006741533065641576,0.02697765033253722
24,24.0,14515200.0,0.014699083134354439,0.012441088720716984,0.1201428843149713,0.007822491722021175,0.00716253153327458,0.028278910556761502
25,25.0,15120000.0,0.015501752944180212,0.013033777498322033,0.12515786933822662,0.008336240019045487,0.0075943500710464506,0.029591008088031952
26,26.0,15724800.0,0.016319724583224265,0.013632724666813272,0.1301737999283167,0.008865033271139565,0.008037008671550659,0.03091396061372587
27,27.0,16329600.0,0.017153008410664635,0.01423796668169904,0.1351907019702594,0.009408874315003913,0.008490527400071387,0.0322477858834023
28,28.0,16934400.0,0.018001614864752765,0.014849540040078742,0.14020860137197447,0.00996776606499409,0.008954926394727307,0.033592501708934866
29,29.0,17539200.0,0.018865554462921038,0.015467481280857466,0.1452275240644342,0.010541711513189412,0.009430225866615837,0.034948125964645034
30,30.0,18144000.0,0.019744837801890788,0.016091826984960984,0.150247496001814,0.011130713729462113,0.00991644609995787,0.03631467658743572
31,31.0,18748800.0,0.020639475557780812,0.0167226137755511,0.15526854316164343,0.011734775861546953,0.01041360745224299,0.0376921715769254
32,32.0,19353600.0,0.021549478486216366,0.017359878318241356,0.16029069154495723,0.012353901135111282,0.010921730354375147,0.03908062899558261
33,33.0,19958400.0,0.022474857422438644,0.01800365732131312,0.16531396717644672,0.012988092853825552,0.011440835310818841,0.040480066968860806
34,34.0,20563200.0,0.02341562328141475,0.01865398753593203,0.17033839610461138,0.01363735439943429,0.011970942899745764,0.04189050368533373
35,35.0,21168000.0,0.024371787057948152,0.01931090575636478,0.17536400440191055,0.014301689231827522,0.012512073773181935,0.04331195739683112
36,36.0,21772800.0,0.02534335982678965,0.019974448820196333,0.18039081816491556,0.014981100889112652,0.013064248657155315,0.04474444641857489
37,37.0,22377600.0,0.026330352742748805,0.02064465360854745,0.18541886351446182,0.015675592987686796,0.013627488351843905,0.046187989129315696
38,38.0,22982400.0,0.027332777040805886,0.021321557046292607,0.19044816659580135,0.01638516922230958,0.014201813731724338,0.047642603971469945
39,39.0,23587200.0,0.028350644036224296,0.022005196102278288,0.19547875357875538,0.01710983336617638,0.014787245745720944,0.04910830945125723
40,40.0,24192000.0,0.0293839651246635,0.022695607789541654,0.20051065065786727,0.01784958927099204,0.015383805417355319,0.05058512413883816
41,41.0,24796800.0,0.030432751782292447,0.02339282916552958,0.20554388405255564,0.01860444086704504,0.015991513844896364,0.05207306666845263
42,42.0,25401600.0,0.03149701556590349,0.02409689733231807,0.2105784800072676,0.019374392163282104,0.016610392201510834,0.05357215573855854
43,43.0,26006400.0,0.032576768113026774,0.024807849436832057,0.21561446479163238,0.020159447247383302,0.01724046173541436,0.05508241011197091
44,44.0,26611200.0,0.033672021142045205,0.02552572267106556,0.22065186470061518,0.020959610285837597,0.017881743770022974,0.056603848616001415
45,45.0,27216000.0,0.03478278645230981,0.026250554272302263,0.22569070605467104,0.02177488552401884,0.018534259704105126,0.05813649014259838
46,46.0,27820800.0,0.03590907592425568,0.026982381523336423,0.23073101519989916,0.02260527728626225,0.019198031011934187,0.05968035364848719
47,47.0,28425600.0,0.03705090151951835,0.027721241752694213,0.23577281850819737,0.023450789975941345,0.019873079243441467,0.06123545815531113
48,48.0,29030400.0,0.03820827528105076,0.028467172334855413,0.24081614237741675,0.024311428075545333,0.0205594260243697,0.06280182274977267
49,49.0,29635200.0,0.03938120933324062,0.029220210690475503,0.24586101323151666,0.02518719614675698,0.021257093056427055,0.06437946658377511
50,50.0,30240000.0,0.040569715882028394,0.029980394286608144,0.25090745752071986,0.026078098830530926,0.021966102117441634,0.06596840887456477
51,51.0,30844800.0,0.04177380721502566,0.030747760636928044,0.2559555017216678,0.02698414084717248,0.02268647506151646,0.06756866890487356
52,52.0,31449600.0,0.04299349570163409,0.03152234730195421,0.26100517233757653,0.02790532699641688,0.02341823381918498,0.069180266023062
53,53.0,32054400.0,0.04422879379316487,0.032304191889273616,0.26605649589839214,0.028841662157509006,0.024161400397567076,0.07080321964326255
54,54.0,32659200.0,0.045479714022958646,0.03309333205376521,0.2711094989609472,0.02979315128928358,0.024915996880525555,0.07243754924552367
55,55.0,33264000.0,0.046746269006505976,0.03388980549782439,0.276164208109117,0.03075979943024582,0.025682045428823165,0.07408327437595401
56,56.0,33868800.0,0.04802847144156829,0.03469364997158781,0.2812206499539761,0.03174161169865257,0.026459568280280107,0.0757404146468672
57,57.0,34473600.0,0.04932633410829939,0.03550490327315863,0.28627885113395507,0.0327385932925939,0.027248587749932055,0.07740898973692703
58,58.0,35078400.0,0.050639869869367395,0.036323603248832145,0.29133883831499763,0.033750749490075165,0.028049126230188688,0.07908901939129317
59,59.0,35683200.0,0.051969091670077266,0.03714978779332179,0.2964006381907179,0.03477808564909956,0.028861206190992725,0.08078052342176716
60,60.0,36288000.0,0.05331401253849381,0.0379834948499856,0.301464277482558,0.03582060720775111,0.02968485017997947,0.08248352170693896
61,61.0,36892800.0,0.05467464558556521,0.03882476241105305,0.3065297829399457,0.03687831968427819,0.03052008082263688,0.08419803419233397
62,62.0,37497600.0,0.056051004005247027,0.03967362851785227,0.3115971813404526,0.03795122867717743,0.03136692082246613,0.08592408089056038
63,63.0,38102400.0,0.057443101074626815,0.04053013126103771,0.31666649948995224,0.03903933986527819,0.032225392961142685,0.0876616818814571
64,64.0,38707200.0,0.058850950154049154,0.04139430878081819,0.32173776422277867,0.040142659007827444,0.03309552009867793,0.08941085731224202
65,65.0,39312000.0,0.060274564687241246,0.04226619926718537,0.32681100240188515,0.04126119194457518,0.03397732517358127,0.09117162739766074
66,66.0,39916800.0,0.06171395820143903,0.043145840960142595,0.3318862409190033,0.04239494459586023,0.034870831203022756,0.09294401242013595
67,67.0,40521600.0,0.06316914430751382,0.04403327214993423,0.3369635066948022,0.04354392296269664,0.03577606128299624,0.09472803272991681
68,68.0,41126400.0,0.06464013670009941,0.04492853117727533,0.3420428266790479,0.04470813312686045,0.03669303858848306,0.09652370874522939
69,69.0,41731200.0,0.06612694915771983,0.04583165643358174,0.34712422785076325,0.04588758125097699,0.0376217863736162,0.09833106095242694
70,70.0,42336000.0,0.06762959554291745,0.046742686361200665,0.35220773721838783,0.04708227357860868,0.038562327971845035,0.10015010990614108
71,71.0,42940800.0,0.06914808980238175,0.04766165945364159,0.3572933818199383,0.04829221643434325,0.03951468679610057,0.10198087622943333
72,72.0,43545600.0,0.07068244596707858,0.04858861425580767,0.36238118872316877,0.04951741622388246,0.040478886338961156,0.10382338061394676
73,73.0,44150400.0,0.07223267815237987,0.04952358936422749,0.3674711850257316,0.05075787943413137,0.041454950172818826,0.10567764382005876
74,74.0,44755200.0,0.07379880055819397,0.05046662342728729,0.3725633978553386,0.052013612633287964,0.04244290195004608,0.10754368667703365
75,75.0,45360000.0,0.07538082746909648,0.05141775514546363,0.37765785436992194,0.05328462247093338,0.04344276540316324,0.10942153008317596
76,76.0,45964800.0,0.07697877325446156,0.052377023271556404,0.38275458175779603,0.05457091567812254,0.044454564345006296,0.11131119500598433
77,77.0,46569600.0,0.07859265236859386,0.05334446661092235,0.38785360723781914,0.05587249906747533,0.04547832266889534,0.11321270248230574
78,78.0,47174400.0,0.0802224793508609,0.054320124021708965,0.3929549580595555,0.057189379533268185,0.04651406434880346,0.11512607361849006
79,79.0,47779200.0,0.08186826882582604,0.05530403441508886,0.39805866150343755,0.058521564051526254,0.047561813439526236,0.11705132959054537
80,80.0,48384000.0,0.08353003550338196,0.056296236755494514,0.4031647448809286,0.059869059680115966,0.04862159407685173,0.11898849164429354
81,81.0,48988800.0,0.08520779417888465,0.0572967700608535,0.4082732355346856,0.06123187355883815,0.049693430477731,0.12093758109552621
82,82.0,49593600.0,0.08690155973328796,0.05830567340282413,0.41338416083872215,0.0626100129095216,0.05077734694044918,0.12289861933016148
83,83.0,50198400.0,0.08861134713327873,0.05932298590703152,0.4184975481985721,0.06400348503611716,0.051873367844797104,0.12487162780440089
84,84.0,50803200.0,0.09033717143141234,0.06034874675330413,0.423613425051453,0.06541229732479228,0.052981517652243425,0.1268566280448869
85,85.0,51408000.0,0.09207904776624895,0.06138299517591069,0.42873181886643,0.06683645724402604,0.05410182090610732,0.12885364164886087
86,86.0,52012800.0,0.0938369913624901,0.06242577046379763,0.43385275714458016,0.06827597234470473,0.05523430223173171,0.1308626902843215
87,87.0,52617600.0,0.09561101753111603,0.06347711196082688,0.4389762674191566,0.06973085026021787,0.05637898633665702,0.13288379569018366
88,88.0,53222400.0,0.09740114166952346,0.06453705906601419,0.44410237725575347,0.07120109870655474,0.05753589801079551,0.13491697967643798
89,89.0,53827200.0,0.09920737926166384,0.06560565123376784,0.4492311142524708,0.07268672548240139,0.05870506212660613,0.13696226412431053
90,90.0,54432000.0,0.1010297458781823,0.06668292797412781,0.4543625060400798,0.0741877384692382,0.0598865036392699,0.13901967098642318
91,91.0,55036800.0,0.102868257176557,0.0677689288530054,0.4594965802821883,0.07570414563143785,0.06108024758686591,0.1410892222869544
92,92.0,55641600.0,0.10472292890123912,0.06886369349242329,0.4646333646754066,0.07723595501636381,0.06228631909054777,0.14317094012180068
93,93.0,56246400.0,0.10659377688379336,0.06996726157075608,0.4697728869495135,0.07878317475446943,0.0635047433547207,0.14526484665873807
94,94.0,56851200.0,0.10848081704303898,0.07107967282297128,0.4749151748676227,0.08034581305939736,0.06473554566721912,0.1473709641375848
95,95.0,57456000.0,0.1103840653851914,0.0722009670408707,0.4800602562263493,0.08192387822807963,0.0659787513994848,0.1494893148703635
96,96.0,58060800.0,0.11230353800400433,0.07333118407333235,0.48520815885597685,0.08351737864083808,0.06723438600674556,0.151619921241465
97,97.0,58665600.0,0.11423925108091253,0.07447036382655277,0.4903589106206244,0.0851263227614854,0.06850247502819456,0.1537628057078115
98,98.0,59270400.0,0.11619122088517499,0.07561854626428985,0.4955125394184141,0.08675071913742669,0.06978304408717012,0.1559179907990211
99,99.0,59875200.0,0.11815946377401879,0.0767757714081061,0.5006690731816387,0.08839057639976133,0.07107611889133607,0.15808549911757236
100,100.0,60480000.0,0.12014399619278343,0.07794207933761232,0.5058285398769298,0.09004590326338564,0.07238172523286271,0.16026535333896944
